票證公司編號,客運公司編號,卡號,票種編號,票種代碼,路線公路編號,司機編號,車號,上車時間(上),計費站序(上),計費站名(上),下車時間(下),計費站序(下),計費站名(下),交易實扣,原始票價,優惠票價,優惠額度額
ECC,47000,1113184309,1,敬老卡,1121,111,FAC-771,2021/4/1 17:06,1,花蓮火車站,2021/4/1 18:07,5,壽豐,0,31,27,4
ECC,47000,1745221893,1,敬老卡,1121,111,FAC-771,2021/4/1 17:23,1,花蓮火車站,2021/4/1 18:34,10,鳳林,0,58,51,7
ECC,47000,3318892248,1,敬老卡,1121,111,FAC-771,2021/4/1 17:23,1,花蓮火車站,2021/4/1 18:07,5,壽豐,0,31,27,4
ECC,47000,1720859941,c,愛心卡,1121,111,FAC-771,2021/4/1 17:23,1,花蓮火車站,2021/4/1 17:48,4,志學,0,23,20,3
ECC,47000,657286117,a,一般卡,1121,111,FAC-771,2021/4/1 17:23,1,花蓮火車站,2021/4/1 17:42,3,南華車站,29,33,29,4
ECC,47000,3498923240,c,愛心卡,1121,111,FAC-771,2021/4/1 17:23,1,花蓮火車站,2021/4/1 18:53,13,光復站,0,76,67,9
ECC,47000,1743450053,c,愛心卡,1121,111,FAC-771,2021/4/1 17:26,1,花蓮火車站,2021/4/1 18:35,10,鳳林,0,58,51,7
ECC,47000,376732136,c,愛心卡,1121,111,FAC-771,2021/4/1 17:26,1,花蓮火車站,2021/4/1 18:53,13,光復站,0,76,67,9
ECC,47000,3359189464,1,敬老卡,1121,111,FAC-771,2021/4/1 17:29,1,花蓮火車站,2021/4/1 18:34,10,鳳林,0,58,51,7
ECC,47000,768571205,a,一般卡,1121,111,FAC-771,2021/4/1 17:29,1,花蓮火車站,2021/4/1 18:13,7,溪口,72,82,72,10
ECC,47000,905182386,a,一般卡,1121,111,FAC-771,2021/4/1 18:34,10,鳳林,2021/4/1 18:40,11,榮民醫院,22,25,22,3
ECC,47000,1746464437,1,敬老卡,1121,135,948-FW,2021/4/1 05:57,1,花蓮火車站,2021/4/1 07:23,13,光復站,0,76,67,9
ECC,47000,1619932904,1,敬老卡,1121,135,948-FW,2021/4/1 06:04,1,花蓮火車站,2021/4/1 06:54,7,溪口,0,41,36,5
ECC,47000,1720900389,1,敬老卡,1121,135,948-FW,2021/4/1 06:04,1,花蓮火車站,2021/4/1 06:28,4,志學,0,23,20,3
ECC,47000,634085233,c,愛心卡,1121,135,948-FW,2021/4/1 06:40,5,壽豐,2021/4/1 07:23,13,光復站,40,46,40,6
ECC,47000,3320510424,1,敬老卡,1121,135,948-FW,2021/4/1 06:43,5,壽豐,2021/4/1 06:50,7,溪口,0,13,11,2
ECC,47000,845997541,a,一般卡,1121,135,948-FW,2021/4/1 06:43,5,壽豐,2021/4/1 07:00,9,南平,15,42,37,5
KRTC,47000,B2C58B0A,A2,高捷學生卡,1121,135,948-FW,2021/4/1 06:57,8,林榮,2021/4/1 07:23,13,光復站,51,58,51,7
ECC,47000,1618002920,1,敬老卡,1121,135,948-FW,2021/4/1 07:07,10,鳳林,2021/4/1 07:13,12,萬榮,0,13,11,2
ECC,47000,1686824168,c,愛心卡,1121,135,948-FW,2021/4/1 07:10,11,榮民醫院,2021/4/1 07:23,13,光復站,0,15,13,2
ECC,47000,377712872,1,敬老卡,1121,145,993-FW,2021/4/1 07:10,1,花蓮火車站,2021/4/1 08:37,11,榮民醫院,0,61,54,7
ECC,47000,2373971803,p,一般卡,1121,145,993-FW,2021/4/1 07:22,1,花蓮火車站,2021/4/1 07:53,5,壽豐,32,61,54,7
ECC,47000,1196965352,1,敬老卡,1121,145,993-FW,2021/4/1 07:22,1,花蓮火車站,2021/4/1 08:31,10,鳳林,0,58,51,7
ECC,47000,1106248581,1,敬老卡,1121,145,993-FW,2021/4/1 07:22,1,花蓮火車站,2021/4/1 07:29,2,吉安分局,0,13,11,2
ECC,47000,1721747749,a,一般卡,1121,145,993-FW,2021/4/1 07:26,1,花蓮火車站,2021/4/1 07:53,5,壽豐,54,61,54,7
ECC,47000,1113032661,1,敬老卡,1121,145,993-FW,2021/4/1 07:26,1,花蓮火車站,2021/4/1 07:44,4,志學,0,23,20,3
ECC,47000,3498548712,c,愛心卡,1121,145,993-FW,2021/4/1 07:33,3,南華車站,2021/4/1 07:53,5,壽豐,0,14,12,2
ECC,47000,1745692309,1,敬老卡,1121,145,993-FW,2021/4/1 08:21,8,林榮,2021/4/1 08:31,10,鳳林,0,13,11,2
ECC,47000,1745541061,1,敬老卡,1121,145,993-FW,2021/4/1 08:24,9,南平,2021/4/1 08:31,10,鳳林,0,13,11,2
ECC,47000,1717191349,1,敬老卡,1121,145,993-FW,2021/4/1 13:16,13,光復站,2021/4/1 14:47,1,花蓮火車站,0,76,67,9
ECC,47000,1178582709,1,敬老卡,1121,145,993-FW,2021/4/1 13:18,13,光復站,2021/4/1 14:37,1,花蓮火車站,0,76,67,9
ECC,47000,3358284760,1,敬老卡,1121,145,993-FW,2021/4/1 13:18,13,光復站,2021/4/1 14:50,1,花蓮火車站,0,76,67,9
ECC,47000,1590256872,c,愛心卡,1121,145,993-FW,2021/4/1 13:19,13,光復站,2021/4/1 14:49,1,花蓮火車站,0,76,67,9
ECC,47000,376732136,c,愛心卡,1121,145,993-FW,2021/4/1 13:20,13,光復站,2021/4/1 14:39,1,花蓮火車站,0,76,67,9
ECC,47000,1745221893,1,敬老卡,1121,145,993-FW,2021/4/1 13:38,10,鳳林,2021/4/1 14:39,1,花蓮火車站,0,58,51,7
ECC,47000,3318886104,1,敬老卡,1121,145,993-FW,2021/4/1 13:44,9,南平,2021/4/1 14:47,1,花蓮火車站,0,52,45,7
ECC,47000,3320510424,1,敬老卡,1121,145,993-FW,2021/4/1 13:59,5,壽豐,2021/4/1 14:45,1,花蓮火車站,0,31,27,4
ECC,47000,1111619365,e,學生卡,1121,145,993-FW,2021/4/1 14:08,5,壽豐,2021/4/1 14:50,1,花蓮火車站,54,61,54,7
ECC,47000,3320520920,c,愛心卡,1121,145,993-FW,2021/4/1 14:18,4,志學,2021/4/1 14:37,1,花蓮火車站,0,23,20,3
ECC,47000,986959045,a,一般卡,1121,145,993-FW,2021/4/1 14:18,4,志學,2021/4/1 14:37,1,花蓮火車站,40,46,40,6
ECC,47000,1625194997,b,敬老卡,1121,145,993-FW,2021/4/1 14:39,1,花蓮火車站,2021/4/1 14:49,1,花蓮火車站,11,13,11,2
ECC,47000,989797349,e,學生卡,1121,175,FAC-787,2021/4/1 11:34,12,萬榮,2021/4/1 12:14,5,壽豐,62,70,62,8
ECC,47000,1683771368,1,敬老卡,1121,175,FAC-787,2021/4/1 11:35,12,萬榮,2021/4/1 11:45,10,鳳林,0,13,11,2
ECC,47000,3320107224,1,敬老卡,1121,175,FAC-787,2021/4/1 11:40,11,榮民醫院,2021/4/1 13:04,1,花蓮火車站,0,61,54,7
KRTC,47000,E2058C02,A1,高捷一般卡,1121,175,FAC-787,2021/4/1 11:40,11,榮民醫院,2021/4/1 13:04,1,花蓮火車站,107,122,107,15
ECC,47000,1743258229,1,敬老卡,1121,175,FAC-787,2021/4/1 11:46,10,鳳林,2021/4/1 12:47,2,吉安分局,0,51,44,7
ECC,47000,1707216693,a,一般卡,1121,175,FAC-787,2021/4/1 11:55,8,林榮,2021/4/1 13:04,1,花蓮火車站,83,94,83,11
ECC,47000,827629317,a,一般卡,1121,175,FAC-787,2021/4/1 12:05,6,豐田,2021/4/1 12:19,4,志學,22,25,22,3
iCash,47000,7.11E+15,a,一般卡,1121,175,FAC-787,2021/4/1 12:06,6,豐田,2021/4/1 12:53,1,花蓮火車站,61,69,61,8
ECC,47000,1109937861,e,學生卡,1121,175,FAC-787,2021/4/1 12:22,5,壽豐,2021/4/1 13:04,1,花蓮火車站,54,61,54,7
iCash,47000,7.11E+15,a,一般卡,1121,175,FAC-787,2021/4/1 12:34,4,志學,2021/4/1 12:38,3,南華車站,0,25,22,3
ECC,47000,1178360005,1,敬老卡,1121,175,FAC-787,2021/4/1 12:54,1,花蓮火車站,2021/4/1 13:04,1,花蓮火車站,0,13,11,2
ECC,47000,1500590824,c,愛心卡,1121,175,FAC-787,2021/4/1 12:55,1,花蓮火車站,2021/4/1 13:01,1,花蓮火車站,0,13,11,2
ECC,47000,1682642053,c,愛心卡,1121,175,FAC-787,2021/4/1 14:25,1,花蓮火車站,2021/4/1 15:36,6,豐田,0,35,30,5
ECC,47000,1683771368,1,敬老卡,1121,175,FAC-787,2021/4/1 14:26,1,花蓮火車站,2021/4/1 16:11,12,萬榮,0,66,58,8
ECC,47000,657286117,a,一般卡,1121,175,FAC-787,2021/4/1 14:26,1,花蓮火車站,2021/4/1 14:37,1,花蓮火車站,0,25,22,3
ECC,47000,1746464437,1,敬老卡,1121,175,FAC-787,2021/4/1 14:26,1,花蓮火車站,2021/4/1 14:37,1,花蓮火車站,0,13,11,2
ECC,47000,1720945733,c,愛心卡,1121,175,FAC-787,2021/4/1 14:39,1,花蓮火車站,2021/4/1 15:01,3,南華車站,0,17,15,2
ECC,47000,1113175397,1,敬老卡,1121,175,FAC-787,2021/4/1 14:39,1,花蓮火車站,2021/4/1 15:30,5,壽豐,0,31,27,4
ECC,47000,261685992,c,愛心卡,1121,175,FAC-787,2021/4/1 14:40,1,花蓮火車站,2021/4/1 15:30,5,壽豐,0,31,27,4
ECC,47000,3318908376,1,敬老卡,1121,175,FAC-787,2021/4/1 14:42,1,花蓮火車站,2021/4/1 15:53,9,南平,0,52,45,7
ECC,47000,233513617,a,一般卡,1121,175,FAC-787,2021/4/1 14:45,1,花蓮火車站,2021/4/1 16:11,12,萬榮,115,131,115,16
ECC,47000,1682631109,1,敬老卡,1121,175,FAC-787,2021/4/1 14:50,2,吉安分局,2021/4/1 15:38,7,溪口,0,34,29,5
ECC,47000,2230769128,c,愛心卡,1121,175,FAC-787,2021/4/1 15:06,4,志學,2021/4/1 16:22,13,光復站,0,53,47,6
ECC,47000,1619799784,1,敬老卡,1121,175,FAC-787,2021/4/1 15:08,4,志學,2021/4/1 15:53,9,南平,0,29,25,4
ECC,47000,1177879925,c,愛心卡,1121,175,FAC-787,2021/4/1 15:31,5,壽豐,2021/4/1 16:17,13,光復站,0,46,40,6
ECC,47000,1608716576,a,一般卡,1121,175,FAC-787,2021/4/1 15:48,8,林榮,2021/4/1 16:00,10,鳳林,22,25,22,3
ECC,47000,1663400680,1,敬老卡,1121,246,990-FW,2021/4/1 08:51,13,光復站,2021/4/1 10:23,1,花蓮火車站,0,76,67,9
ECC,47000,1747308277,1,敬老卡,1121,246,990-FW,2021/4/1 08:55,13,光復站,2021/4/1 09:18,10,鳳林,0,19,16,3
ECC,47000,1682483749,1,敬老卡,1121,246,990-FW,2021/4/1 08:58,13,光復站,2021/4/1 10:20,1,花蓮火車站,0,76,67,9
ECC,47000,1683771368,1,敬老卡,1121,246,990-FW,2021/4/1 09:07,12,萬榮,2021/4/1 09:17,10,鳳林,0,13,11,2
ECC,47000,1745541061,1,敬老卡,1121,246,990-FW,2021/4/1 09:18,10,鳳林,2021/4/1 09:25,9,南平,0,13,11,2
ECC,47000,1682631109,1,敬老卡,1121,246,990-FW,2021/4/1 09:37,6,豐田,2021/4/1 10:13,2,吉安分局,0,28,24,4
ECC,47000,1744421429,1,敬老卡,1121,246,990-FW,2021/4/1 10:14,2,吉安分局,2021/4/1 10:30,1,花蓮火車站,0,13,11,2
ECC,47000,3430209256,1,敬老卡,1121,246,990-FW,2021/4/1 10:15,1,花蓮火車站,2021/4/1 10:19,1,花蓮火車站,0,13,11,2
ECC,47000,344613096,1,敬老卡,1121,246,990-FW,2021/4/1 10:23,1,花蓮火車站,2021/4/1 10:30,1,花蓮火車站,0,13,11,2
ECC,47000,720714789,a,一般卡,1121,246,990-FW,2021/4/1 20:12,1,花蓮火車站,2021/4/1 20:35,1,花蓮火車站,22,25,22,3
ECC,47000,1012179189,a,一般卡,1121,246,990-FW,2021/4/1 20:12,1,花蓮火車站,2021/4/1 21:51,13,光復站,112,152,134,18
ECC,47000,1177300501,1,敬老卡,1121,246,990-FW,2021/4/1 20:13,1,花蓮火車站,2021/4/1 20:36,1,花蓮火車站,0,13,11,2
ECC,47000,3320617432,c,愛心卡,1121,246,990-FW,2021/4/1 20:30,1,花蓮火車站,2021/4/1 20:51,4,志學,0,23,20,3
ECC,47000,1178759957,c,愛心卡,1121,246,990-FW,2021/4/1 20:30,1,花蓮火車站,2021/4/1 20:47,4,志學,0,23,20,3
ECC,47000,1663912936,1,敬老卡,1121,246,990-FW,2021/4/1 20:34,1,花蓮火車站,2021/4/1 21:33,10,鳳林,0,58,51,7
ECC,47000,1571807720,1,敬老卡,1121,246,990-FW,2021/4/1 21:09,5,壽豐,2021/4/1 21:51,13,光復站,0,46,40,6
ECC,47000,3498923240,c,愛心卡,1121,297,FAC-795,2021/4/1 06:07,13,光復站,2021/4/1 07:22,1,花蓮火車站,0,76,67,9
ECC,47000,346340840,c,愛心卡,1121,297,FAC-795,2021/4/1 06:13,13,光復站,2021/4/1 07:28,1,花蓮火車站,0,76,67,9
ECC,47000,3319743192,c,愛心卡,1121,297,FAC-795,2021/4/1 06:13,13,光復站,2021/4/1 07:29,1,花蓮火車站,0,76,67,9
ECC,47000,346309096,c,愛心卡,1121,297,FAC-795,2021/4/1 06:13,13,光復站,2021/4/1 07:29,1,花蓮火車站,0,76,67,9
ECC,47000,310788328,1,敬老卡,1121,297,FAC-795,2021/4/1 06:25,10,鳳林,2021/4/1 07:21,1,花蓮火車站,0,58,51,7
ECC,47000,1743450053,c,愛心卡,1121,297,FAC-795,2021/4/1 06:25,10,鳳林,2021/4/1 07:20,1,花蓮火車站,0,58,51,7
ECC,47000,1663913960,1,敬老卡,1121,297,FAC-795,2021/4/1 06:25,10,鳳林,2021/4/1 07:16,1,花蓮火車站,0,58,51,7
ECC,47000,3318996696,1,敬老卡,1121,297,FAC-795,2021/4/1 06:30,9,南平,2021/4/1 07:21,1,花蓮火車站,0,52,45,7
ECC,47000,3319521752,c,愛心卡,1121,297,FAC-795,2021/4/1 06:32,9,南平,2021/4/1 07:22,1,花蓮火車站,0,52,45,7
ECC,47000,3318886104,1,敬老卡,1121,297,FAC-795,2021/4/1 06:33,9,南平,2021/4/1 07:22,1,花蓮火車站,0,52,45,7
ECC,47000,2766917268,b,敬老卡,1121,297,FAC-795,2021/4/1 06:40,7,溪口,2021/4/1 07:29,1,花蓮火車站,36,41,36,5
ECC,47000,344416744,1,敬老卡,1121,297,FAC-795,2021/4/1 06:45,6,豐田,2021/4/1 07:15,1,花蓮火車站,0,35,30,5
ECC,47000,1682642053,c,愛心卡,1121,297,FAC-795,2021/4/1 06:46,6,豐田,2021/4/1 07:29,1,花蓮火車站,0,35,30,5
KRTC,47000,92E72B14,A2,高捷學生卡,1121,297,FAC-795,2021/4/1 06:46,6,豐田,2021/4/1 07:22,1,花蓮火車站,61,69,61,8
ECC,47000,1745741653,1,敬老卡,1121,297,FAC-795,2021/4/1 06:47,6,豐田,2021/4/1 06:59,4,志學,0,13,11,2
KRTC,47000,62D98B0A,A2,高捷學生卡,1121,297,FAC-795,2021/4/1 06:47,6,豐田,2021/4/1 07:22,1,花蓮火車站,61,69,61,8
ECC,47000,3372007128,1,敬老卡,1121,297,FAC-795,2021/4/1 06:51,5,壽豐,2021/4/1 07:18,1,花蓮火車站,0,31,27,4
ECC,47000,1113184309,1,敬老卡,1121,297,FAC-795,2021/4/1 06:51,5,壽豐,2021/4/1 07:29,1,花蓮火車站,0,31,27,4
ECC,47000,1748015301,1,敬老卡,1121,297,FAC-795,2021/4/1 06:57,4,志學,2021/4/1 07:21,1,花蓮火車站,0,23,20,3
ECC,47000,315259624,1,敬老卡,1121,297,FAC-795,2021/4/1 06:58,4,志學,2021/4/1 07:21,1,花蓮火車站,0,23,20,3
ECC,47000,1686378984,c,愛心卡,1121,297,FAC-795,2021/4/1 07:04,3,南華車站,2021/4/1 07:22,1,花蓮火車站,0,17,15,2
ECC,47000,3374365656,1,敬老卡,1121,297,FAC-795,2021/4/1 07:14,2,吉安分局,2021/4/1 07:22,1,花蓮火車站,0,13,11,2
ECC,47000,3318988760,1,敬老卡,1121,297,FAC-795,2021/4/1 10:15,1,花蓮火車站,2021/4/1 11:45,9,南平,0,52,45,7
ECC,47000,938734741,c,愛心卡,1121,297,FAC-795,2021/4/1 10:16,1,花蓮火車站,2021/4/1 11:45,9,南平,45,52,45,7
ECC,47000,927530789,b,敬老卡,1121,297,FAC-795,2021/4/1 10:20,1,花蓮火車站,2021/4/1 11:45,9,南平,45,52,45,7
ECC,47000,1047799877,b,敬老卡,1121,297,FAC-795,2021/4/1 10:20,1,花蓮火車站,2021/4/1 11:45,9,南平,45,52,45,7
ECC,47000,1043417493,a,一般卡,1121,297,FAC-795,2021/4/1 10:29,1,花蓮火車站,2021/4/1 10:44,1,花蓮火車站,22,25,22,3
ECC,47000,315259624,1,敬老卡,1121,297,FAC-795,2021/4/1 10:41,1,花蓮火車站,2021/4/1 11:02,4,志學,0,23,20,3
ECC,47000,1748015301,1,敬老卡,1121,297,FAC-795,2021/4/1 10:41,1,花蓮火車站,2021/4/1 11:02,4,志學,0,23,20,3
ECC,47000,1663913960,1,敬老卡,1121,297,FAC-795,2021/4/1 10:41,1,花蓮火車站,2021/4/1 11:50,10,鳳林,0,58,51,7
ECC,47000,1676000232,1,敬老卡,1121,297,FAC-795,2021/4/1 10:50,2,吉安分局,2021/4/1 11:48,10,鳳林,0,51,44,7
ECC,47000,1178582709,1,敬老卡,1121,297,FAC-795,2021/4/1 11:24,5,壽豐,2021/4/1 12:04,13,光復站,0,46,40,6
ECC,47000,1799339240,c,愛心卡,1121,297,FAC-795,2021/4/1 16:51,13,光復站,2021/4/1 17:32,8,林榮,0,29,26,3
ECC,47000,377686760,c,愛心卡,1121,297,FAC-795,2021/4/1 16:51,13,光復站,2021/4/1 17:21,10,鳳林,0,19,16,3
ECC,47000,1743335797,c,愛心卡,1121,297,FAC-795,2021/4/1 17:02,13,光復站,2021/4/1 17:21,10,鳳林,0,19,16,3
ECC,47000,3318973656,1,敬老卡,1121,297,FAC-795,2021/4/1 17:43,5,壽豐,2021/4/1 18:14,1,花蓮火車站,0,31,27,4
ECC,47000,970455765,e,學生卡,1121,297,FAC-795,2021/4/1 17:51,5,壽豐,2021/4/1 18:20,1,花蓮火車站,54,61,54,7
ECC,47000,1705428981,e,學生卡,1121,297,FAC-795,2021/4/1 17:51,5,壽豐,2021/4/1 18:20,1,花蓮火車站,54,61,54,7
ECC,47000,1314620017,a,一般卡,1121,297,FAC-795,2021/4/1 17:54,5,壽豐,2021/4/1 17:58,4,志學,22,25,22,3
ECC,47000,1178541013,1,敬老卡,1121,297,FAC-795,2021/4/1 18:12,1,花蓮火車站,2021/4/1 18:19,1,花蓮火車站,0,13,11,2
ECC,47000,1747037829,e,學生卡,1121,297,FAC-795,2021/4/1 18:44,1,花蓮火車站,2021/4/1 19:20,4,志學,40,46,40,6
ECC,47000,2024900720,a,一般卡,1121,297,FAC-795,2021/4/1 19:00,1,花蓮火車站,2021/4/1 19:51,8,林榮,83,94,83,11
ECC,47000,3319521752,c,愛心卡,1121,297,FAC-795,2021/4/1 19:00,1,花蓮火車站,2021/4/1 19:55,9,南平,0,52,45,7
ECC,47000,929272037,a,一般卡,1121,297,FAC-795,2021/4/1 19:36,5,壽豐,2021/4/1 19:46,7,溪口,0,25,22,3
KRTC,47000,E2058C02,A1,高捷一般卡,1121,318,977-FW,2021/4/1 09:02,1,花蓮火車站,2021/4/1 10:40,11,榮民醫院,85,122,107,15
ECC,47000,540030881,b,敬老卡,1121,318,977-FW,2021/4/1 09:02,1,花蓮火車站,2021/4/1 09:17,1,花蓮火車站,11,13,11,2
ECC,47000,3429992680,1,敬老卡,1121,318,977-FW,2021/4/1 09:03,1,花蓮火車站,2021/4/1 10:14,6,豐田,0,35,30,5
ECC,47000,2038621160,1,敬老卡,1121,318,977-FW,2021/4/1 09:03,1,花蓮火車站,2021/4/1 10:14,6,豐田,0,35,30,5
ECC,47000,815834193,a,一般卡,1121,318,977-FW,2021/4/1 09:03,1,花蓮火車站,2021/4/1 09:28,1,花蓮火車站,22,25,22,3
ECC,47000,3374303448,1,敬老卡,1121,318,977-FW,2021/4/1 09:03,1,花蓮火車站,2021/4/1 09:20,1,花蓮火車站,0,13,11,2
ECC,47000,1077730357,a,一般卡,1121,318,977-FW,2021/4/1 09:04,1,花蓮火車站,2021/4/1 10:54,13,光復站,134,152,134,18
ECC,47000,3320107224,1,敬老卡,1121,318,977-FW,2021/4/1 09:20,1,花蓮火車站,2021/4/1 10:40,11,榮民醫院,0,61,54,7
ECC,47000,3318886104,1,敬老卡,1121,318,977-FW,2021/4/1 09:20,1,花蓮火車站,2021/4/1 10:28,9,南平,0,52,45,7
ECC,47000,1686378984,c,愛心卡,1121,318,977-FW,2021/4/1 09:20,1,花蓮火車站,2021/4/1 09:43,3,南華車站,0,17,15,2
ECC,47000,3318996696,1,敬老卡,1121,318,977-FW,2021/4/1 09:21,1,花蓮火車站,2021/4/1 10:31,9,南平,0,52,45,7
ECC,47000,1590256872,c,愛心卡,1121,318,977-FW,2021/4/1 09:23,1,花蓮火車站,2021/4/1 10:54,13,光復站,0,76,67,9
ECC,47000,3372007128,1,敬老卡,1121,318,977-FW,2021/4/1 09:23,1,花蓮火車站,2021/4/1 10:10,5,壽豐,0,31,27,4
ECC,47000,344416744,1,敬老卡,1121,318,977-FW,2021/4/1 09:25,1,花蓮火車站,2021/4/1 10:14,6,豐田,0,35,30,5
ECC,47000,377932264,1,敬老卡,1121,318,977-FW,2021/4/1 09:31,2,吉安分局,2021/4/1 10:54,13,光復站,0,69,61,8
ECC,47000,1717833301,1,敬老卡,1121,318,977-FW,2021/4/1 09:31,2,吉安分局,2021/4/1 10:54,13,光復站,0,69,61,8
ECC,47000,1683771368,1,敬老卡,1121,318,977-FW,2021/4/1 10:36,10,鳳林,2021/4/1 10:45,12,萬榮,0,13,11,2
ECC,47000,1619372008,1,敬老卡,1121,318,977-FW,2021/4/1 15:53,13,光復站,2021/4/1 17:35,1,花蓮火車站,0,76,67,9
ECC,47000,2062226920,c,愛心卡,1121,318,977-FW,2021/4/1 15:53,13,光復站,2021/4/1 17:45,1,花蓮火車站,0,76,67,9
ECC,47000,896723101,a,一般卡,1121,318,977-FW,2021/4/1 15:55,13,光復站,2021/4/1 16:51,5,壽豐,80,91,80,11
ECC,47000,1584314016,a,一般卡,1121,318,977-FW,2021/4/1 16:24,10,鳳林,2021/4/1 17:14,4,志學,61,69,61,8
ECC,47000,1745692309,1,敬老卡,1121,318,977-FW,2021/4/1 16:24,10,鳳林,2021/4/1 16:37,8,林榮,0,13,11,2
ECC,47000,633567473,a,一般卡,1121,318,977-FW,2021/4/1 16:26,10,鳳林,2021/4/1 16:31,9,南平,22,25,22,3
