票證公司編號,客運公司編號,卡號,票種編號,票種代碼,路線公路編號,司機編號,車號,上車時間(上),計費站序(上),計費站名(上),下車時間(下),計費站序(下),計費站名(下),交易實扣,原始票價,優惠票價,優惠額度額
ECC,47000,318569192,1,敬老卡,1129,369,931-FW,2021/7/1 14:41,5,國軍總醫院,2021/7/1 15:09,1,花蓮火車站,0,18,16,2
ECC,47000,1177305205,c,愛心卡,1129,369,931-FW,2021/7/1 14:47,3,花蓮工校,2021/7/1 15:11,1,花蓮火車站,0,13,11,2
ECC,47000,1621061096,1,敬老卡,1130,321,FAC-766,2021/7/1 09:21,9,富里站,2021/7/1 10:03,1,玉里站,0,47,41,6
ECC,47000,1743240757,1,敬老卡,1132,206,FAC-778,2021/7/1 18:28,8,加灣,2021/7/1 18:36,6,北埔,0,13,11,2
ECC,47000,1208562581,c,愛心卡,1132,262,951-FW,2021/7/1 15:28,1,花蓮火車站,2021/7/1 16:41,14,崇德,0,57,50,7
ECC,47000,1177675573,c,愛心卡,1132,262,951-FW,2021/7/1 15:38,1,花蓮火車站,2021/7/1 16:30,11,新城,0,42,37,5
ECC,47000,3494396904,1,敬老卡,1132,262,951-FW,2021/7/1 16:16,9,三棧派出所,2021/7/1 16:24,9,三棧派出所,0,13,11,2
ECC,47000,1208562581,c,愛心卡,1132,262,951-FW,2021/7/1 16:59,14,崇德,2021/7/1 18:08,1,花蓮火車站,0,57,50,7
ECC,47000,2236312040,1,敬老卡,1132,274,971-FW,2021/7/1 06:28,13,太魯閣,2021/7/1 07:16,1,花蓮火車站,0,48,42,6
ECC,47000,2236313064,1,敬老卡,1132,274,971-FW,2021/7/1 06:28,13,太魯閣,2021/7/1 07:17,1,花蓮火車站,0,48,42,6
ECC,47000,1177499589,c,愛心卡,1132,274,971-FW,2021/7/1 06:29,13,太魯閣,2021/7/1 07:12,1,花蓮火車站,0,48,42,6
ECC,47000,1682477157,1,敬老卡,1132,274,971-FW,2021/7/1 06:34,11,新城,2021/7/1 07:17,1,花蓮火車站,0,42,37,5
ECC,47000,1745564821,1,敬老卡,1132,274,971-FW,2021/7/1 06:52,7,康樂村,2021/7/1 07:32,1,花蓮火車站,0,24,21,3
ECC,47000,1182373864,1,敬老卡,1132,274,971-FW,2021/7/1 07:10,2,上美崙,2021/7/1 07:17,1,花蓮火車站,0,13,11,2
ECC,47000,1177305205,c,愛心卡,1132,274,971-FW,2021/7/1 17:27,1,花蓮火車站,2021/7/1 18:00,3,花蓮工校,0,13,11,2
ECC,47000,1177499589,c,愛心卡,1132,335,949-FW,2021/7/1 12:08,1,花蓮火車站,2021/7/1 12:49,12,富世國小,0,47,41,6
ECC,47000,1743240757,1,敬老卡,1132,335,949-FW,2021/7/1 12:08,1,花蓮火車站,2021/7/1 12:24,6,北埔,0,20,18,2
ECC,47000,1028692741,a,一般卡,1132,335,949-FW,2021/7/1 13:00,14,崇德,2021/7/1 14:12,1,花蓮火車站,99,113,99,14
ECC,47000,1361612008,a,一般卡,1132,335,949-FW,2021/7/1 14:13,1,花蓮火車站,2021/7/1 14:23,1,花蓮火車站,22,25,22,3
ECC,47000,1745564821,1,敬老卡,1132,365,FAC-787,2021/7/1 08:10,1,花蓮火車站,2021/7/1 08:46,7,康樂村,0,24,21,3
ECC,47000,3374540248,c,愛心卡,1132,365,FAC-787,2021/7/1 10:07,8,加灣,2021/7/1 10:16,6,北埔,0,13,11,2
ECC,47000,877957637,a,一般卡,1133,145,993-FW,2021/7/1 17:59,3,花蓮工校,2021/7/1 18:22,1,花蓮火車站,22,25,22,3
ECC,47000,1745686757,c,愛心卡,1133,274,971-FW,2021/7/1 10:42,1,花蓮火車站,2021/7/1 11:14,2,上美崙,0,13,11,2
ECC,47000,1746989365,b,敬老卡,1133,274,971-FW,2021/7/1 10:46,1,花蓮火車站,2021/7/1 11:01,1,花蓮火車站,0,13,11,2
ECC,47000,2236312040,1,敬老卡,1133,274,971-FW,2021/7/1 11:10,1,花蓮火車站,2021/7/1 12:06,13,太魯閣,0,52,45,7
ECC,47000,2236313064,1,敬老卡,1133,274,971-FW,2021/7/1 11:10,1,花蓮火車站,2021/7/1 12:06,13,太魯閣,0,52,45,7
ECC,47000,3374540248,c,愛心卡,1133,274,971-FW,2021/7/1 11:30,6,北埔,2021/7/1 11:43,8,加灣,0,13,11,2
ECC,47000,2703215375,c,愛心卡,1133,274,971-FW,2021/7/1 11:30,6,北埔,2021/7/1 12:47,18,天祥,51,71,62,9
ECC,47000,1681251653,c,愛心卡,1133,274,971-FW,2021/7/1 11:57,11,新城,2021/7/1 12:05,12,富世國小,0,13,11,2
ECC,47000,3494396904,1,敬老卡,1133,274,971-FW,2021/7/1 15:26,9,三棧派出所,2021/7/1 15:30,9,三棧派出所,0,13,11,2
ECC,47000,1746073045,c,愛心卡,1135,111,FAC-771,2021/7/1 12:42,3,春日,2021/7/1 13:08,11,玉里站,0,32,28,4
ECC,47000,1174401429,a,一般卡,1135,111,FAC-771,2021/7/1 12:51,7,觀音,2021/7/1 13:08,11,玉里站,35,40,35,5
ECC,47000,344234472,1,敬老卡,1135,111,FAC-771,2021/7/1 14:23,11,玉里站,2021/7/1 14:49,6,玉東國中,0,24,21,3
ECC,47000,1177407685,c,愛心卡,1135,111,FAC-771,2021/7/1 18:02,11,玉里站,2021/7/1 18:18,8,高寮,0,17,15,2
ECC,47000,938258117,e,學生卡,1135,111,FAC-771,2021/7/1 18:33,2,苓雅,2021/7/1 18:37,1,瑞穗,22,25,22,3
ECC,47000,1178346885,c,愛心卡,1135,111,FAC-771,2021/7/1 18:43,1,瑞穗,2021/7/1 19:05,5,松浦,0,18,16,2
ECC,47000,1182530280,1,敬老卡,1135,123,FAC-789,2021/7/1 06:59,2,苓雅,2021/7/1 07:29,11,玉里站,0,36,31,5
ECC,47000,1135605781,a,一般卡,1135,123,FAC-789,2021/7/1 07:04,4,麻汝,2021/7/1 07:29,11,玉里站,49,56,49,7
ECC,47000,1745040565,1,敬老卡,1135,123,FAC-789,2021/7/1 07:10,6,玉東國中,2021/7/1 07:27,11,玉里站,0,24,21,3
ECC,47000,1177334117,1,敬老卡,1135,123,FAC-789,2021/7/1 07:12,7,觀音,2021/7/1 07:29,11,玉里站,0,20,18,2
ECC,47000,1177407685,c,愛心卡,1135,123,FAC-789,2021/7/1 07:15,8,高寮,2021/7/1 07:30,11,玉里站,0,17,15,2
ECC,47000,314592744,1,敬老卡,1135,123,FAC-789,2021/7/1 07:15,8,高寮,2021/7/1 07:29,11,玉里站,0,17,15,2
ECC,47000,1135605781,a,一般卡,1135,123,FAC-789,2021/7/1 18:36,11,玉里站,2021/7/1 19:07,4,麻汝,49,56,49,7
ECC,47000,1182530280,1,敬老卡,1135,175,FAC-803,2021/7/1 08:45,11,玉里站,2021/7/1 09:22,2,苓雅,0,36,31,5
ECC,47000,1178063413,1,敬老卡,1135,175,FAC-803,2021/7/1 08:45,11,玉里站,2021/7/1 08:59,10,樂合,0,13,11,2
ECC,47000,3320421080,1,敬老卡,1135,175,FAC-803,2021/7/1 09:17,4,麻汝,2021/7/1 09:30,1,瑞穗,0,17,15,2
ECC,47000,1746394949,c,愛心卡,1135,175,FAC-803,2021/7/1 09:58,5,松浦,2021/7/1 10:23,11,玉里站,0,26,23,3
ECC,47000,3520896515,1,敬老卡,1135,175,FAC-803,2021/7/1 10:05,8,高寮,2021/7/1 10:23,11,玉里站,0,17,15,2
ECC,47000,1717948789,c,愛心卡,1135,175,FAC-803,2021/7/1 10:05,8,高寮,2021/7/1 10:23,11,玉里站,0,17,15,2
ECC,47000,1745040565,1,敬老卡,1135,175,FAC-803,2021/7/1 10:27,11,玉里站,2021/7/1 10:55,6,玉東國中,0,24,21,3
ECC,47000,1177879925,c,愛心卡,1135,175,FAC-803,2021/7/1 14:05,1,瑞穗,2021/7/1 14:50,11,玉里站,0,45,39,6
ECC,47000,1617674984,1,敬老卡,1135,327,953-FW,2021/7/1 09:08,11,玉里站,2021/7/1 09:54,1,瑞穗,0,45,39,6
ECC,47000,314592744,1,敬老卡,1135,327,953-FW,2021/7/1 09:18,11,玉里站,2021/7/1 09:34,8,高寮,0,17,15,2
ECC,47000,3320421080,1,敬老卡,1135,327,953-FW,2021/7/1 11:02,1,瑞穗,2021/7/1 11:15,4,麻汝,0,17,15,2
ECC,47000,260572392,1,敬老卡,1136,116,FAC-800,2021/7/1 14:44,1,花蓮火車站,2021/7/1 15:01,1,花蓮火車站,0,13,11,2
ECC,47000,1743240757,1,敬老卡,1136,116,FAC-800,2021/7/1 15:29,6,北埔,2021/7/1 15:40,9,三棧派出所,0,13,11,2
ECC,47000,1743240757,1,敬老卡,1136,116,FAC-800,2021/7/1 16:26,9,三棧派出所,2021/7/1 16:30,8,加灣,0,13,11,2
ECC,47000,1178209829,c,愛心卡,1136,116,FAC-800,2021/7/1 16:52,2,上美崙,2021/7/1 17:03,1,花蓮火車站,0,13,11,2
ECC,47000,3497540328,1,敬老卡,1136,365,FAC-787,2021/7/1 07:00,7,康樂村,2021/7/1 07:27,1,花蓮火車站,0,24,21,3
ECC,47000,1743240757,1,敬老卡,1136,365,FAC-787,2021/7/1 07:05,6,北埔,2021/7/1 07:24,1,花蓮火車站,0,20,18,2
ECC,47000,269642209,a,一般卡,1136,365,FAC-787,2021/7/1 07:06,6,北埔,2021/7/1 07:15,3,花蓮工校,22,25,22,3
ECC,47000,1684926853,a,一般卡,1136,365,FAC-787,2021/7/1 16:52,1,花蓮火車站,2021/7/1 17:24,2,上美崙,22,25,22,3
ECC,47000,318569192,1,敬老卡,1136,365,FAC-787,2021/7/1 17:07,1,花蓮火車站,2021/7/1 17:35,4,嘉里村,0,17,15,2
ECC,47000,269642209,a,一般卡,1136,365,FAC-787,2021/7/1 17:29,4,嘉里村,2021/7/1 17:40,6,北埔,22,25,22,3
ECC,47000,1178759957,c,愛心卡,1137,109,FAC-798,2021/7/1 12:16,1,光復站,2021/7/1 13:22,10,玉里站,0,71,62,9
ECC,47000,1744578789,1,敬老卡,1137,109,FAC-798,2021/7/1 12:17,1,光復站,2021/7/1 13:52,13,東里,0,88,77,11
ECC,47000,344389096,1,敬老卡,1137,109,FAC-798,2021/7/1 12:17,1,光復站,2021/7/1 13:26,11,南通,0,79,69,10
ECC,47000,1621061096,1,敬老卡,1137,109,FAC-798,2021/7/1 13:34,10,玉里站,2021/7/1 14:10,15,富里站,0,37,33,4
ECC,47000,941902053,c,愛心卡,1137,109,FAC-798,2021/7/1 13:37,10,玉里站,2021/7/1 13:52,13,東里,15,17,15,2
KRTC,47000,ACEBD372,A2,高捷學生卡,1137,109,FAC-798,2021/7/1 14:01,14,東竹,2021/7/1 14:07,15,富里站,22,25,22,3
ECC,47000,1177934437,c,愛心卡,1137,138,FAC-801,2021/7/1 15:18,3,富源,2021/7/1 15:20,3,富源,0,13,11,2
ECC,47000,315535080,1,敬老卡,1137,138,FAC-801,2021/7/1 15:19,3,富源,2021/7/1 15:31,5,瑞穗,0,15,13,2
ECC,47000,1197017064,1,敬老卡,1137,138,FAC-801,2021/7/1 17:12,15,富里站,2021/7/1 18:47,1,光復站,0,108,95,13
ECC,47000,3430387176,1,敬老卡,1137,138,FAC-801,2021/7/1 17:13,15,富里站,2021/7/1 17:39,10,玉里站,0,37,33,4
ECC,47000,941902053,c,愛心卡,1137,138,FAC-801,2021/7/1 17:27,13,東里,2021/7/1 17:39,10,玉里站,15,17,15,2
ECC,47000,261388008,1,敬老卡,1137,151,948-FW,2021/7/1 06:46,3,富源,2021/7/1 07:00,5,瑞穗,0,15,13,2
ECC,47000,3494738920,1,敬老卡,1137,151,948-FW,2021/7/1 07:23,8,三民國小,2021/7/1 07:42,11,南通,0,28,25,3
ECC,47000,3495259624,1,敬老卡,1137,151,948-FW,2021/7/1 07:35,9,大禹,2021/7/1 07:40,10,玉里站,0,13,11,2
ECC,47000,1744578789,1,敬老卡,1137,151,948-FW,2021/7/1 09:46,13,東里,2021/7/1 10:00,10,玉里站,0,17,15,2
ECC,47000,3494738920,1,敬老卡,1137,151,948-FW,2021/7/1 10:00,10,玉里站,2021/7/1 10:24,8,三民國小,0,21,18,3
ECC,47000,1663339240,c,愛心卡,1137,151,948-FW,2021/7/1 10:01,10,玉里站,2021/7/1 10:30,7,舞鶴,0,29,25,4
ECC,47000,1675894760,c,愛心卡,1137,151,948-FW,2021/7/1 10:06,10,玉里站,2021/7/1 10:22,8,三民國小,0,21,18,3
ECC,47000,1746794949,c,愛心卡,1137,151,948-FW,2021/7/1 10:38,5,瑞穗,2021/7/1 10:52,3,富源,0,15,13,2
ECC,47000,1177879925,c,愛心卡,1137,227,FAC-797,2021/7/1 10:55,1,光復站,2021/7/1 11:12,2,大富,0,13,11,2
ECC,47000,1746464437,1,敬老卡,1137,227,FAC-797,2021/7/1 10:58,1,光復站,2021/7/1 11:20,3,富源,0,18,15,3
ECC,47000,3358994392,c,愛心卡,1137,227,FAC-797,2021/7/1 11:02,1,光復站,2021/7/1 11:08,2,大富,0,13,11,2
